	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
5999	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-07	33.0	Count	228728.0
6000	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-08	33.0	Count	228728.0
6001	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-09	33.0	Count	228728.0
6002	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-10	35.0	Count	228728.0
6003	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-11	35.0	Count	228728.0
6004	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-12	35.0	Count	228728.0
6005	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-13	35.0	Count	228728.0
6006	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-14	35.0	Count	228728.0
6007	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-15	35.0	Count	228728.0
6008	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-16	36.0	Count	228728.0
6009	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-17	36.0	Count	228728.0
6010	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-18	37.0	Count	228728.0
6011	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-19	37.0	Count	228728.0
6012	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-20	37.0	Count	228728.0
6013	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-21	37.0	Count	228728.0
6014	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-22	37.0	Count	228728.0
6015	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-23	37.0	Count	228728.0
6016	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-24	37.0	Count	228728.0
6017	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-25	37.0	Count	228728.0
6018	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-26	37.0	Count	228728.0
6019	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-27	37.0	Count	228728.0
6020	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-28	37.0	Count	228728.0
6021	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-29	37.0	Count	228728.0
6022	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-30	37.0	Count	228728.0
6023	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-31	40.0	Count	228728.0
6024	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-01	40.0	Count	228728.0
6025	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-02	40.0	Count	228728.0
6026	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-03	40.0	Count	228728.0
6027	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-04	40.0	Count	228728.0
6028	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-05	40.0	Count	228728.0
6029	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-06	42.0	Count	228728.0
6030	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-07	44.0	Count	228728.0
6031	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-08	44.0	Count	228728.0
6032	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-09	44.0	Count	228728.0
6033	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-10	46.0	Count	228728.0
6034	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-11	46.0	Count	228728.0
6035	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-12	46.0	Count	228728.0
6036	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-13	47.0	Count	228728.0
6037	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-14	47.0	Count	228728.0
6038	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-15	47.0	Count	228728.0
6039	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-16	47.0	Count	228728.0
6040	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-17	48.0	Count	228728.0
6041	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-18	49.0	Count	228728.0
6042	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-19	49.0	Count	228728.0
6043	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-20	50.0	Count	228728.0
6044	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-21	51.0	Count	228728.0
6045	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-22	52.0	Count	228728.0
6046	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-23	52.0	Count	228728.0
6047	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-24	52.0	Count	228728.0
6048	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-25	53.0	Count	228728.0
6049	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-26	53.0	Count	228728.0
6050	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-27	53.0	Count	228728.0
6051	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-28	53.0	Count	228728.0
6052	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-29	53.0	Count	228728.0
6053	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-30	53.0	Count	228728.0
6054	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-01	55.0	Count	228728.0
6055	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-02	60.0	Count	228728.0
6056	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-03	60.0	Count	228728.0
6057	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-04	60.0	Count	228728.0
6058	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-05	61.0	Count	228728.0
6059	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-06	62.0	Count	228728.0
6060	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-07	62.0	Count	228728.0
6061	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-08	62.0	Count	228728.0
6062	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-09	62.0	Count	228728.0
6063	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-10	62.0	Count	228728.0
6064	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-11	66.0	Count	228728.0
6065	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-12	66.0	Count	228728.0
6066	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-13	68.0	Count	228728.0
6067	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-14	68.0	Count	228728.0
6068	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0.0	Count	68921.0
6069	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0.0	Count	68921.0
6070	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0.0	Count	68921.0
6071	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0.0	Count	68921.0
6072	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-24	0.0	Count	68921.0
6073	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-25	0.0	Count	68921.0
6074	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-26	0.0	Count	68921.0
6075	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-27	0.0	Count	68921.0
6076	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-28	0.0	Count	68921.0
6077	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-29	0.0	Count	68921.0
6078	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-30	0.0	Count	68921.0
6079	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-31	0.0	Count	68921.0
6080	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-01	0.0	Count	68921.0
6081	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-02	0.0	Count	68921.0
6082	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-03	0.0	Count	68921.0
6083	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-04	0.0	Count	68921.0
6084	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-05	0.0	Count	68921.0
6085	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-06	0.0	Count	68921.0
6086	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-07	1.0	Count	68921.0
6087	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-08	1.0	Count	68921.0
6088	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-09	1.0	Count	68921.0
6089	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-10	1.0	Count	68921.0
6090	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-11	1.0	Count	68921.0
6091	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-12	1.0	Count	68921.0
6092	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-13	1.0	Count	68921.0
6093	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-14	1.0	Count	68921.0
6094	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-15	1.0	Count	68921.0
6095	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-16	1.0	Count	68921.0
6096	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-17	1.0	Count	68921.0
6097	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-18	2.0	Count	68921.0
6098	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-19	2.0	Count	68921.0
6099	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-20	2.0	Count	68921.0
6100	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-21	2.0	Count	68921.0
6101	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-22	2.0	Count	68921.0
6102	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-23	2.0	Count	68921.0
6103	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-24	2.0	Count	68921.0
6104	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-25	3.0	Count	68921.0
6105	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-26	3.0	Count	68921.0
6106	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-27	3.0	Count	68921.0
6107	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-28	3.0	Count	68921.0
6108	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-29	3.0	Count	68921.0
6109	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-30	3.0	Count	68921.0
6110	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-01	3.0	Count	68921.0
6111	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-02	3.0	Count	68921.0
6112	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-03	3.0	Count	68921.0
6113	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-04	3.0	Count	68921.0
6114	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-05	3.0	Count	68921.0
6115	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-06	3.0	Count	68921.0
6116	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	3.0	Count	68921.0
6117	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count	68921.0
6118	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count	68921.0
6119	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-10	3.0	Count	68921.0
6120	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-11	3.0	Count	68921.0
6121	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-12	3.0	Count	68921.0
6122	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-13	3.0	Count	68921.0
6123	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-14	3.0	Count	68921.0
6124	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-15	3.0	Count	68921.0
6125	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-16	3.0	Count	68921.0
6126	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-17	3.0	Count	68921.0
6127	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-18	3.0	Count	68921.0
6128	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-19	3.0	Count	68921.0
6129	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-20	3.0	Count	68921.0
6130	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-21	3.0	Count	68921.0
6131	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-22	9.0	Count	68921.0
6132	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-23	9.0	Count	68921.0
6133	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-24	9.0	Count	68921.0
6134	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-25	3.0	Count	68921.0
6135	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-26	3.0	Count	68921.0
6136	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-27	3.0	Count	68921.0
6137	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-28	3.0	Count	68921.0
6138	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-29	3.0	Count	68921.0
6139	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-30	3.0	Count	68921.0
6140	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-31	3.0	Count	68921.0
6141	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-01	3.0	Count	68921.0
6142	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-02	3.0	Count	68921.0
6143	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-03	3.0	Count	68921.0
6144	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-04	3.0	Count	68921.0
6145	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-05	3.0	Count	68921.0
6146	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-06	3.0	Count	68921.0
6147	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-07	3.0	Count	68921.0
6148	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-08	3.0	Count	68921.0
6149	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-09	3.0	Count	68921.0
6150	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-10	3.0	Count	68921.0
6151	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-11	3.0	Count	68921.0
6152	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-12	3.0	Count	68921.0
6153	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-13	3.0	Count	68921.0
6154	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-14	3.0	Count	68921.0
6155	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-15	3.0	Count	68921.0
6156	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-16	3.0	Count	68921.0
6157	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-17	3.0	Count	68921.0
6158	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-18	3.0	Count	68921.0
6159	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-19	3.0	Count	68921.0
6160	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-20	3.0	Count	68921.0
6161	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-21	3.0	Count	68921.0
6162	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-22	3.0	Count	68921.0
6163	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-23	3.0	Count	68921.0
6164	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-24	3.0	Count	68921.0
6165	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-25	3.0	Count	68921.0
6166	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-26	3.0	Count	68921.0
6167	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-27	3.0	Count	68921.0
6168	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-28	3.0	Count	68921.0
6169	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-29	3.0	Count	68921.0
6170	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-30	3.0	Count	68921.0
6171	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-01	3.0	Count	68921.0
6172	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-02	3.0	Count	68921.0
6173	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-03	3.0	Count	68921.0
6174	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-04	3.0	Count	68921.0
6175	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-05	3.0	Count	68921.0
6176	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-06	3.0	Count	68921.0
6177	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-07	3.0	Count	68921.0
6178	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-08	3.0	Count	68921.0
6179	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-09	3.0	Count	68921.0
6180	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-10	3.0	Count	68921.0
6181	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-11	3.0	Count	68921.0
6182	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-12	3.0	Count	68921.0
6183	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-13	3.0	Count	68921.0
6184	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-14	3.0	Count	68921.0
6185	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-15	3.0	Count	68921.0
6186	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-16	4.0	Count	68921.0
6187	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-17	4.0	Count	68921.0
6188	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-18	4.0	Count	68921.0
6189	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-19	4.0	Count	68921.0
6190	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-20	4.0	Count	68921.0
6191	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-21	4.0	Count	68921.0
6192	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-22	4.0	Count	68921.0
6193	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-23	4.0	Count	68921.0
6194	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-24	4.0	Count	68921.0
6195	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-25	4.0	Count	68921.0
6196	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-26	4.0	Count	68921.0
6197	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-27	4.0	Count	68921.0
6198	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-28	4.0	Count	68921.0
6199	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-29	4.0	Count	68921.0
6200	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-30	4.0	Count	68921.0
6201	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-31	4.0	Count	68921.0
6202	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-01	4.0	Count	68921.0
6203	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-02	4.0	Count	68921.0
6204	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-03	4.0	Count	68921.0
6205	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-04	5.0	Count	68921.0
6206	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-05	5.0	Count	68921.0
6207	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-06	5.0	Count	68921.0
6208	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-07	5.0	Count	68921.0
6209	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-08	5.0	Count	68921.0
6210	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-09	5.0	Count	68921.0
6211	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-10	5.0	Count	68921.0
6212	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-11	5.0	Count	68921.0
6213	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-12	5.0	Count	68921.0
6214	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-13	5.0	Count	68921.0
6215	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-14	5.0	Count	68921.0
6216	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-15	5.0	Count	68921.0
6217	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-16	5.0	Count	68921.0
6218	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-17	5.0	Count	68921.0
6219	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-18	5.0	Count	68921.0
6220	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-19	5.0	Count	68921.0
6221	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-20	5.0	Count	68921.0
6222	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-21	5.0	Count	68921.0
6223	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-22	5.0	Count	68921.0
6224	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-23	5.0	Count	68921.0
6225	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-24	5.0	Count	68921.0
6226	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-25	5.0	Count	68921.0
6227	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-26	5.0	Count	68921.0
6228	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-27	5.0	Count	68921.0
