,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
129," ""37127""","Nash, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,2824,2727,2987,3154,3131,3312,3585,3759,3382,2961,3127,3036,3143,3556,3578,3338,3084,3580
130," ""37129""","New Hanover, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,2670413,2657835,2737116,2973016,3345906,3661806,3979233,4020380,3838213,3843026,4005286,4028368,4157925,4451613,4706035,4960612,5268291,5498578
131," ""37129""","New Hanover, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,8409,8264,9166,9973,10226,10970,11855,12505,11328,10034,10743,10633,11271,12969,13307,12628,11882,13997
132," ""37131""","Northampton, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,107541,104204,111886,133438,149131,158027,162098,154547,153131,149423,146017,157245,162294,175438,184328,187265,186232,198867
133," ""37131""","Northampton, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,838,800,872,908,900,(D),1006,(D),(D),798,841,800,813,908,912,835,762,873
134," ""37133""","Onslow, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,694115,714776,738655,826465,870511,953613,1031167,1087628,1122919,1174615,1196024,1231171,1269270,1315434,1334903,1347769,1406002,1454760
135," ""37133""","Onslow, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,2969,2878,2983,3337,3311,3551,3834,4111,3826,3488,3705,3754,3932,4501,4565,4257,3975,4687
136," ""37135""","Orange, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1177225,1130911,1146987,1216212,1274959,1379338,1479073,1489652,1406852,1460053,1480224,1587283,1651464,1786479,1937521,2085996,2160107,2276801
137," ""37135""","Orange, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,6376,6080,6659,7049,7105,7585,8225,8743,7985,7085,7567,7514,7928,9066,9244,8704,8181,9622
138," ""37137""","Pamlico, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,48153,51576,52687,57229,60156,67242,70618,74815,72444,73207,78463,80595,79423,86172,87364,87242,89161,91226
139," ""37137""","Pamlico, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140," ""37139""","Pasquotank, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,279426,291720,310185,349861,384972,421952,445589,461821,425720,419127,419030,433593,440587,498631,542295,539123,554007,574621
141," ""37139""","Pasquotank, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,2873,2788,3068,3284,3346,3607,3931,4128,3673,3219,3393,3327,3409,3872,3929,3680,3413,3977
142," ""37141""","Pender, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,166242,178720,196258,225996,247947,274971,290188,298219,277900,280450,285871,289693,305951,344405,350706,378963,399255,430697
143," ""37141""","Pender, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,205,202,222,243,245,270,295,315,288,259,277,274,290,339,348,333,317,377
144," ""37143""","Perquimans, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,29843,32745,35207,40724,42904,43133,45923,45211,43369,42665,50675,52992,55210,57843,60062,61344,63745,69520
145," ""37143""","Perquimans, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,(D),214,235,251,253,(D),(D),(D),(D),256,268,261,(D),(D),308,287,266,307
146," ""37145""","Person, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,339108,366270,394618,393018,391069,402654,383897,368392,339702,346924,349458,375282,382964,397802,416729,432078,436323,450343
147," ""37145""","Person, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,352,351,(D),408,(D),(D),(D),(D),(D),(D),412,393,410,462,465,435,404,468
148," ""37147""","Pitt, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1550105,1585109,1634633,1719827,1801716,1910210,2074899,2107763,2036484,2105827,2157946,2370022,2386932,2552639,2521306,2619633,2719771,2823945
149," ""37147""","Pitt, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,5037,4943,5473,5880,5951,6433,7010,7521,6891,6138,6571,6461,6770,7716,7817,7356,6850,7990
150," ""37149""","Polk, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,110461,112835,118707,125228,133026,144837,160903,160027,151811,146459,144769,142983,147058,157321,166724,167208,172147,175994
151," ""37149""","Polk, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,647,632,694,738,737,785,842,890,801,694,728,706,743,841,849,794,739,858
152," ""37151""","Randolph, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1433570,1407497,1471581,1585167,1618514,1687114,1745678,1684938,1556749,1586645,1551561,1639589,1671210,1731899,1793938,1809982,1848102,1903014
153," ""37151""","Randolph, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,882,858,941,997,991,1053,1120,1177,1060,933,984,961,998,1135,1143,1068,992,1148
154," ""37153""","Richmond, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,443662,434120,422455,426786,431309,449495,460353,468176,439429,484346,453126,472803,468432,498438,514733,511285,515626,522768
155," ""37153""","Richmond, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,2209,2114,2282,2380,2350,2446,2617,2726,2433,2126,2248,2188,2271,2552,2563,2367,2178,2533
156," ""37155""","Robeson, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,907172,904540,932043,991162,1024641,1114153,1200875,1204855,1174106,1165806,1148327,1202026,1231467,1265467,1290301,1295816,1323210,1380147
157," ""37155""","Robeson, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,889,867,947,1002,1004,1059,1133,1193,1079,954,1014,984,1018,1152,1153,1072,985,1130
158," ""37157""","Rockingham, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,963146,973446,978839,994716,1027447,1028649,1042207,1024124,958722,1052450,1038989,1058036,1012446,1055286,1049343,1059970,1031615,1029172
159," ""37157""","Rockingham, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,2180,2110,2294,2397,2369,2486,2643,2754,2470,2156,2266,2193,2262,2560,2580,2402,2209,2555
160," ""37159""","Rowan, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1499109,1584402,1609697,1719518,1791722,1881010,1864485,1917083,1816753,1727120,1773674,1845806,1777004,1907082,2058138,2090362,2156391,2275249
161," ""37159""","Rowan, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,4067,3934,4273,4470,4425,4670,5024,5299,4758,4142,4371,4256,4434,5038,5104,4800,4474,5215
162," ""37161""","Rutherford, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,676682,644949,648998,638337,629357,668466,657002,660162,581696,597470,633365,650202,620766,655304,661642,680253,679370,729691
163," ""37161""","Rutherford, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,942,921,1008,1071,1067,1134,1206,1272,1149,1011,1061,1027,1061,1195,1201,1121,1043,1208
164," ""37163""","Sampson, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,393780,414382,436040,476969,482571,526039,583404,573810,525753,524104,527161,536198,546565,560898,585683,598325,621870,647749
165," ""37163""","Sampson, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,990,956,1049,1103,1093,1150,1226,1281,1149,1007,1068,1044,1086,1232,1240,1154,1067,1242
166," ""37165""","Scotland, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,516023,496477,494818,488015,486858,490308,462280,457500,416269,411133,402007,401032,403331,442715,450806,444303,451394,464238
167," ""37165""","Scotland, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,41,43,46,50,50,52,(D),59,52,47,49,48,49,56,54,51,48,53
168," ""37167""","Stanly, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,555921,539111,535770,560665,601342,613481,631033,634730,585005,579906,590713,620917,642954,653055,663040,637837,667110,698668
169," ""37167""","Stanly, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,1173,1124,1223,1280,1268,1327,1422,1493,1332,1163,1228,1199,1248,1416,1430,1338,1249,1465
170," ""37169""","Stokes, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,180791,182134,181543,185644,176389,192380,193025,199567,200892,195825,196324,198146,199066,214330,221869,220163,236371,255108
171," ""37169""","Stokes, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,(D),(D),(D),(D),(D),429,457,476,427,(D),394,377,391,440,440,(D),(D),438
172," ""37171""","Surry, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,930717,907964,913597,950332,956001,1010334,1008219,984057,909213,883089,902029,939674,944196,1014715,1038479,1068436,1131756,1220465
173," ""37171""","Surry, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,3505,3361,3674,3828,3790,3956,4226,4402,3937,3434,3626,3537,3652,4136,4151,3874,3586,4158
174," ""37173""","Swain, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,91926,98616,105230,110769,118241,128861,129525,129245,129802,142802,133877,131070,135274,151919,157850,155156,155778,152082
175," ""37173""","Swain, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,(D),(D),(D),(D),314,333,358,372,332,(D),(D),(D),312,(D),368,338,315,364
176," ""37175""","Transylvania, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,313674,292830,246386,243497,256480,273624,302962,303667,283084,272597,260768,274812,275894,293046,306094,329390,347997,349997
177," ""37175""","Transylvania, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,1638,1595,1740,1844,1846,1959,2120,2237,2018,1772,1857,1809,1885,2145,2178,2047,1919,2252
178," ""37177""","Tyrrell, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,10981,12975,13434,13718,12477,13642,14681,15772,17013,18281,17943,20381,22010,22300,23102,23781,26611,25503
179," ""37177""","Tyrrell, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,(D),47,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
180," ""37179""","Union, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1529576,1532533,1563433,1676411,1828143,2053072,2275616,2218350,1972903,1942470,2045395,2221498,2330990,2577054,2793832,2922031,3121966,3260631
181," ""37179""","Union, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,1554,1567,1778,1957,2046,2289,2606,2837,2600,2308,2475,2451,2601,3027,3116,2964,2796,3307
182," ""37181""","Vance, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,471573,473796,474888,472683,484716,497167,510409,515198,487687,499828,500307,522958,517835,535560,543974,557076,559058,560658
183," ""37181""","Vance, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,1008,973,1058,1110,1096,1157,1228,1287,1154,1012,1062,1031,1065,1206,1216,1134,1047,1219
184," ""37183""","Wake, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,14886508,15017009,15463351,16322519,17496302,19600081,21210927,21937364,21139255,21921996,23587118,25320024,26441019,28411459,30886582,32827358,34873628,38681959
185," ""37183""","Wake, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,25207,24883,27856,30074,30883,33849,37695,40824,37648,33682,36496,36482,38831,45153,46748,44740,42280,50006
186," ""37185""","Warren, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,70827,69127,78214,85647,72661,72863,69498,84622,84037,78037,78850,86748,72657,79244,83126,79413,73665,76444
187," ""37185""","Warren, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),246,237,246,277,277,257,(D),273
188," ""37187""","Washington, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,57440,53897,53941,57883,59729,63648,69289,68479,78781,81991,79701,80128,85513,85847,92454,92070,92739,94158
189," ""37187""","Washington, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,(D),574,627,(D),(D),(D),(D),(D),657,569,593,(D),(D),(D),(D),(D),(D),(D)
190," ""37189""","Watauga, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,431054,457468,466592,499835,540080,581746,619996,647174,611345,604987,591032,621746,634507,681096,715809,735897,771494,803758
191," ""37189""","Watauga, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,2072,2024,2235,2364,2380,2554,2776,2975,2695,2365,2517,2462,2573,2936,3000,2859,2696,3178
192," ""37191""","Wayne, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1084792,1138374,1131554,1197084,1243033,1316576,1375737,1378842,1371808,1354494,1428393,1505306,1489191,1506805,1534038,1528979,1548951,1588850
193," ""37191""","Wayne, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,3436,3302,3601,3835,3807,4003,4307,4508,4074,3600,3833,3754,3914,4441,4477,4178,3848,4464
194," ""37193""","Wilkes, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,709319,653475,689081,731709,748065,767679,747236,705653,678202,671455,690848,720350,709979,759122,789615,825019,862661,902591
195," ""37193""","Wilkes, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,907,880,964,1014,1006,1058,1127,1180,1054,919,969,946,982,1110,1117,1046,965,1120
196," ""37195""","Wilson, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,1239431,1268638,1300966,1352809,1432876,1452962,1536306,1577425,1483481,1553486,1554380,1631507,1582337,1736892,1760534,1777347,1814739,1897174
197," ""37195""","Wilson, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,1525,1485,1625,1719,1710,1804,1943,2052,1855,1633,1728,1687,1752,1982,2009,1876,1742,2015
198," ""37197""","Yadkin, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,249447,254705,245536,261106,280770,290835,289377,295182,283339,301248,318348,330058,355621,351414,358058,375636,382151,406001
199," ""37197""","Yadkin, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,652,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),666,690,783,785,733,677,786
200," ""37199""","Yancey, NC",5.0,CAINC6N,90.0,113-814,  Private nonfarm compensation,Thousands of dollars,99521,98574,99765,102521,110090,118688,121457,115907,108356,104949,111418,106584,105002,115425,116026,118481,118848,175159
201," ""37199""","Yancey, NC",5.0,CAINC6N,1904.0,814,    Private households,Thousands of dollars,664,639,693,731,(D),(D),813,(D),752,654,684,(D),(D),(D),(D),(D),(D),(D)
