,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
128," ""37127""","Nash, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,12493,14844,16662,13951,12939,13682,14592,14207,13952,15060,15301,15500,15644,15819,15738,14725,14155,14273
129," ""37127""","Nash, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,127770,135087,147516,151662,160118,165324,190082,189188,184067,190601,192440,190795,193281,188111,188680,190291,192781,192745
130," ""37129""","New Hanover, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,19460,21399,22733,24899,28635,31727,34109,31277,32471,33703,34954,36603,38850,39702,41910,41620,40705,40634
131," ""37129""","New Hanover, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,310494,338914,367355,406265,442863,488423,516413,534680,555359,572744,592336,605374,615135,630489,687232,717445,751714,756491
132," ""37131""","Northampton, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,674,670,641,708,736,732,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
133," ""37131""","Northampton, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),20077,16859,(D),(D),(D),(D),(D),(D),(D)
134," ""37133""","Onslow, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6855,6692,8158,8802,10604,13083,13742,13231,14315,18408,18573,18434,18655,19274,19794,21092,21619,22279
135," ""37133""","Onslow, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,81214,87293,92452,106355,116573,123536,129246,141657,149705,151465,152845,157071,167665,169902,167410,171158,173261,177155
136," ""37135""","Orange, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,10359,10222,9643,9209,9660,10035,10799,10914,11264,12590,11163,12436,13180,15833,14810,16720,18092,18838
137," ""37135""","Orange, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,116197,137940,143412,155280,164642,186227,198634,213437,213924,222154,220415,246193,259462,271432,288914,307127,321380,351079
138," ""37137""","Pamlico, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,731,707,873,922,1000,1040,1055,1083,1101,1194,1106,1166,1974,1852,1611,1739,1788,1813
139," ""37137""","Pamlico, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
140," ""37139""","Pasquotank, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2966,3012,3325,3561,4037,3871,4166,4947,4767,5374,5113,5452,5855,5696,5794,5507,5390,4994
141," ""37139""","Pasquotank, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,50280,54706,57850,63133,67018,73893,78281,79945,77268,76812,75441,75972,75968,117092,126811,128710,132742,142308
142," ""37141""","Pender, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2200,2207,2386,2717,2802,3308,3576,3696,4062,4288,4496,4944,6769,7931,8288,8032,7799,7502
143," ""37141""","Pender, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,20079,(D),(D),24240,27661,31531,34414,(D),(D),(D),(D),(D),41012,(D),46410,49873,53255,56112
144," ""37143""","Perquimans, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,(D),1015,1589,1837,664,781,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
145," ""37143""","Perquimans, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
146," ""37145""","Person, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2228,2402,2495,2614,2831,2975,3194,3276,3226,3067,2817,2937,2897,3018,2949,2966,2833,2940
147," ""37145""","Person, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,32009,34427,38113,36921,40085,43345,46808,46489,46121,47091,47223,51673,52069,54776,56931,60693,64038,68213
148," ""37147""","Pitt, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,13259,14528,15883,17631,20927,22223,22771,24108,24529,30407,26565,26380,25602,25915,26293,26670,27039,25866
149," ""37147""","Pitt, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,254458,260569,271515,306768,329125,347107,404317,431674,453541,455660,446656,477164,480818,498149,422885,443236,480755,504316
150," ""37149""","Polk, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1068,1107,1173,1308,1381,1465,4514,4540,4161,4237,4312,4169,3418,3594,3785,1940,1577,1500
151," ""37149""","Polk, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),45677,50934,53368,(D),(D),(D),59085,56801,56779,58946,58839,61158,63145,64546
152," ""37151""","Randolph, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6386,6756,7327,8531,11856,13620,13457,12381,11808,12785,12585,12905,13919,14503,14685,15344,15206,14684
153," ""37151""","Randolph, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,104891,112763,124704,139736,153086,164068,168494,174485,184377,188225,189166,198272,199078,203368,206223,206638,204930,211000
154," ""37153""","Richmond, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3303,3491,3463,3689,3963,3809,4245,5106,5823,6406,6513,6713,7023,6850,6782,6679,6518,6355
155," ""37153""","Richmond, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,63929,67564,68662,(D),(D),(D),(D),88630,87270,91826,91564,93223,88654,88204,86552,86267,86114,81679
156," ""37155""","Robeson, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,9729,10468,11407,11124,12479,13167,14250,12563,14114,14645,15287,16028,16128,17653,16536,16669,15798,14899
157," ""37155""","Robeson, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,182281,190532,213384,241387,259254,286165,321506,341191,340101,330866,323417,350500,351917,351752,357726,336757,339156,353394
158," ""37157""","Rockingham, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,9423,9940,10382,11499,11844,12946,12973,13639,14846,15086,15053,14771,14979,14410,14762,14791,14432,15274
159," ""37157""","Rockingham, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),119015,127656,134530,139220,147859,151725,154388,147304,143890,152220,157009,152917,148857,146763,143716,144525
160," ""37159""","Rowan, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,7609,7203,7655,9512,11733,12799,13877,12503,11140,12853,12112,13062,13752,14514,14311,15438,15941,16352
161," ""37159""","Rowan, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,178200,188932,196459,208810,215547,227461,228735,240053,240538,241548,241748,246026,245582,258382,269715,273713,277386,294771
162," ""37161""","Rutherford, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5129,5929,6549,6747,7528,8082,7954,8243,8596,8537,8596,8836,9201,9007,9133,8927,8670,8848
163," ""37161""","Rutherford, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,79337,82704,86169,99003,103203,115103,125153,134443,132310,130787,130693,132216,129688,128156,118067,115343,113915,112899
164," ""37163""","Sampson, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,4806,5151,4352,4802,5388,6577,6984,6667,7061,8114,7899,8467,8676,7521,7922,7694,7342,7205
165," ""37163""","Sampson, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),49170,46271,(D),(D),(D),(D),(D),63337,60076,58960,(D),(D),(D),(D),(D)
166," ""37165""","Scotland, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2769,3388,3463,4261,4690,5080,4910,4815,4660,4356,4560,4469,4409,5471,4540,4703,4554,4447
167," ""37165""","Scotland, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),70717,76287,(D),(D),(D),(D),(D),(D),(D),(D),105187,100622,103652,109502,107128,110193,(D)
168," ""37167""","Stanly, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,4348,4073,4525,6008,7197,7290,7339,7146,7697,7913,7266,7664,8001,7052,7085,5607,5637,5626
169," ""37167""","Stanly, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,78595,80494,88893,97595,100226,107695,106291,108967,112372,116912,120808,123081,121594,121568,111387,64766,66554,68800
170," ""37169""","Stokes, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2953,3213,3362,3712,3839,4114,3868,4546,4410,4140,4137,4684,5345,5200,5225,5222,5354,5093
171," ""37169""","Stokes, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),41951,44493,44776,(D),43547,40495,41431,45289,46675,42775,42079,43443
172," ""37171""","Surry, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6461,7089,8234,9051,9820,10306,11477,11783,12256,12583,11974,12297,12070,12886,13571,13083,12372,11736
173," ""37171""","Surry, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,87365,88428,92121,94970,98465,110931,120183,125398,131858,138572,(D),(D),(D),(D),(D),(D),(D),(D)
174," ""37173""","Swain, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1269,(D),(D),(D),1632,(D)
175," ""37173""","Swain, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),27325,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
176," ""37175""","Transylvania, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1749,1576,1877,2133,2642,2728,2842,3563,3800,4479,4289,4309,4193,3863,4056,4888,3893,3534
177," ""37175""","Transylvania, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,39268,(D),47806,51820,54905,58219,61065,68373,71283,70852,69785,72352,73274,66719,62532,66403,69663,70220
178," ""37177""","Tyrrell, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
179," ""37177""","Tyrrell, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),933,1109,1307,901,824,948,(D),(D),(D),(D),(D),(D),(D),(D)
180," ""37179""","Union, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5126,5798,6175,8297,9508,11578,13703,12609,13896,19151,19480,19721,20836,21253,22211,24046,23635,23580
181," ""37179""","Union, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,74664,76267,78955,85756,88002,98606,121010,124922,124722,123231,137233,143769,146915,155438,161126,169939,175615,181428
182," ""37181""","Vance, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,10097,6653,4243,5553,5565,5758,5959,6847,4994,6126,6254,8254,8197,13350,12029,9458,7655,7359
183," ""37181""","Vance, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),75692,82317,89065,94602,101365,104912,108869,115114,107774,107493,103134,105609,105752,105504,105255,105514
184," ""37183""","Wake, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,83886,86467,83626,88008,92303,103937,125054,126157,134353,152715,157586,156982,160569,177714,187076,207465,205337,210439
185," ""37183""","Wake, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,1112724,1218593,1307393,1423455,1539951,2104029,2308038,2511821,2624474,2685883,2759388,2942950,3043803,3211920,3360063,3630176,3869538,4078741
186," ""37185""","Warren, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,713,727,791,817,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
187," ""37185""","Warren, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),11966,12508,(D),(D),(D),7921
188," ""37187""","Washington, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
189," ""37187""","Washington, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),11251,13542,16926,17572,18395,17752,12875,10777,(D),10402,15774,16062,17053,18423
190," ""37189""","Watauga, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,4823,5218,5494,6490,8377,8790,9203,8699,8691,9707,10009,9834,10252,9879,10419,9404,8335,7291
191," ""37189""","Watauga, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,87166,108614,110815,118522,129936,137500,137092,155427,157674,157921,158235,174825,181354,187324,191158,195094,200396,213542
192," ""37191""","Wayne, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,8100,9293,9720,10381,11416,12440,13021,10914,10982,12416,12816,13055,13562,13652,13728,13913,13723,13216
193," ""37191""","Wayne, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,186970,192818,214361,239037,250262,264099,288433,292484,299497,285204,283441,283414,300305,300547,310711,312434,309204,301263
194," ""37193""","Wilkes, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3247,3524,4084,4512,5502,6360,6351,5814,5717,6692,6658,7156,7320,7296,7514,7807,7610,7341
195," ""37193""","Wilkes, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,41499,43587,48538,57049,61026,65140,66404,70775,71968,68991,67173,67905,66315,67544,71285,(D),87862,129624
196," ""37195""","Wilson, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6387,7530,8170,8878,9435,9436,9765,8260,8411,12216,13550,14275,15563,17521,19042,17137,19042,21288
197," ""37195""","Wilson, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,103811,94431,100744,106768,114191,121780,120170,126012,133140,136230,137429,146278,145124,200930,218099,217920,211969,208255
198," ""37197""","Yadkin, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2011,2147,2245,2492,2637,2824,3498,3886,4248,4510,4613,4684,3945,4201,4408,4128,4263,4292
199," ""37197""","Yadkin, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,21750,23622,26575,28305,32467,(D),(D),(D),(D),33795,31100,30197,29572,31230,28322,(D),(D),(D)
200," ""37199""","Yancey, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1124,1049,(D),1054,1408,1457,1397,1320,1274,(D),928,(D),1784,1772,(D),1875,1888,1814
201," ""37199""","Yancey, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),17444
