,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
125," ""37123""","Montgomery, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),3768,5261,7024,8164,(D),(D),(D),(D),(D),(D),(D),(D)
126," ""37125""","Moore, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,18888,18605,19293,(D),22777,(D),32677,31383,32403,(D),(D),(D),50153,63964,57528,62116,68481,77312
127," ""37125""","Moore, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,18478,18429,19157,19611,22471,30796,32337,30928,31904,35108,34676,34566,48831,62566,55649,59841,66195,75201
128," ""37127""","Nash, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,54764,53265,55727,63245,69795,76504,84765,89437,71709,83676,93398,86943,73455,76859,71326,64569,66331,79612
129," ""37127""","Nash, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,52022,51090,52952,60976,66015,72186,81404,87593,70981,82975,92789,86375,72811,75864,70359,63918,65573,78734
130," ""37129""","New Hanover, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,105735,107579,115665,144394,153158,162492,179765,191303,178326,184688,194160,219409,238304,255016,266265,281873,292448,315880
131," ""37129""","New Hanover, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,94534,96288,104690,133148,140879,148852,164438,173556,162882,169702,179206,204146,222192,236681,246311,261046,260143,276470
132," ""37131""","Northampton, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,562,734,(D),(D),1554,(D),1798,1796,3409,3480,3211,2073,2043,2399,2777,3678,3864,4413
133," ""37131""","Northampton, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),481,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
134," ""37133""","Onslow, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,54529,45875,50880,57331,59224,87292,100616,103084,112972,114536,121535,130462,122853,118688,125841,135993,159181,166032
135," ""37133""","Onslow, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,50237,41580,46712,53104,54194,80445,94296,98295,106498,107639,114405,122998,115131,110367,118345,128802,151825,158000
136," ""37135""","Orange, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,52425,59407,68379,79794,55677,54518,64132,60670,58651,48596,46661,47408,49254,54499,54957,62011,63231,70456
137," ""37135""","Orange, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,51616,58762,67799,79127,54676,53513,63006,59331,57223,47344,45030,45665,47422,52640,53202,60074,61318,69951
138," ""37137""","Pamlico, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,(D),273,(D),(D),(D),(D),261,236,468,700,1633,1985,1934,2131,2108,2063,1559,(D)
139," ""37137""","Pamlico, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),273,(D),(D),(D),(D),261,236,468,700,1633,1985,1934,2131,2108,2063,(D),(D)
140," ""37139""","Pasquotank, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,9166,7879,(D),(D),(D),(D),(D),(D),(D),(D),6030,6899,11705,13609,21978,25712,28153,(D)
141," ""37139""","Pasquotank, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),4949,5656,4626,4352,4222,4136,(D),5386,(D),(D),(D),(D),(D),(D),(D),20283
142," ""37141""","Pender, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,(D),6123,7042,8223,9420,(D),10805,12994,11188,10296,10665,11795,13545,(D),13771,16296,17788,(D)
143," ""37141""","Pender, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,6211,(D),(D),(D),(D),(D),(D),(D),10435,9675,10076,10387,11846,11716,12314,14373,15299,15000
144," ""37143""","Perquimans, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,1578,1271,765,(D),2098,2319,2352,1918,1548,1164,1345,1105,726,764,902,1359,1899,2425
145," ""37143""","Perquimans, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1140,(D),(D)
146," ""37145""","Person, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,13444,15238,13694,15016,16716,12169,11873,11620,12076,12405,11863,13489,12365,12173,14977,12902,13433,15565
147," ""37145""","Person, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,12515,13616,(D),(D),16205,11608,11306,11021,11286,11710,11141,12775,11607,11365,14281,11940,12450,13894
148," ""37147""","Pitt, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,60386,64573,68206,76086,85848,96635,111635,113824,105170,128705,169036,206582,234079,248862,231809,243889,254631,285798
149," ""37147""","Pitt, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,57653,61492,65167,73323,82644,93088,108174,112045,103690,127246,167262,204719,232713,246901,229853,242130,252951,283620
150," ""37149""","Polk, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,1650,1524,1378,1601,1895,(D),(D),(D),2972,2819,3363,(D),4947,6247,7643,7452,6275,6297
151," ""37149""","Polk, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),1918,2108,2373,(D),(D),(D),3193,(D),(D),(D),(D),(D),6160
152," ""37151""","Randolph, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,27383,30572,48688,62744,64271,74367,74761,76573,71488,77138,74162,70294,66739,74650,80507,86892,89828,97474
153," ""37151""","Randolph, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,26272,29214,46367,58695,59841,69717,69703,70501,60353,65971,62138,57437,53035,59596,63173,70407,71881,79234
154," ""37153""","Richmond, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,6408,5946,6550,6617,7070,6566,7431,8432,7834,7831,9785,10423,11754,12959,14356,12754,18079,20202
155," ""37153""","Richmond, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),12308,13693,12103,17449,19536
156," ""37155""","Robeson, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,18221,22749,23445,23785,24108,27290,28412,28577,28343,35424,39681,36036,36677,41616,62871,65554,75892,83878
157," ""37155""","Robeson, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,16856,21379,21939,22499,22574,25482,26176,26151,27294,34266,38487,33899,34429,39466,60677,63346,73697,81170
158," ""37157""","Rockingham, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,18865,22742,27525,31086,33884,42868,38027,37295,36104,45502,56914,50846,47279,53636,53340,54422,46547,49696
159," ""37157""","Rockingham, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,17451,21398,25589,28808,31735,40844,35815,35266,33919,42802,53300,46626,42710,48525,49514,51753,43452,46312
160," ""37159""","Rowan, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,38959,39897,41997,46491,45130,41291,40946,40375,44671,49897,51175,55827,59858,63089,74125,75583,80542,82040
161," ""37159""","Rowan, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,38088,38932,37436,41148,33029,30543,34699,33721,36966,40836,42868,43694,46762,49644,53321,57771,61432,63527
162," ""37161""","Rutherford, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,31747,20140,18907,18618,16955,14702,16072,17504,14288,18243,21637,22828,24372,29684,34358,31732,26921,33891
163," ""37161""","Rutherford, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),13659,(D),(D),(D),(D),19249,20293,21766,26964,31428,28894,23692,30168
164," ""37163""","Sampson, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,8198,8730,10844,10691,10660,12319,17656,18070,14307,20207,27225,30441,30431,33147,30560,26267,35498,41724
165," ""37163""","Sampson, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,6882,7326,9195,9161,8723,10355,15867,15882,12153,18147,25110,28190,28551,31317,(D),(D),(D),39782
166," ""37165""","Scotland, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,27005,31745,29334,30522,26636,26464,22724,23748,21022,21055,19839,21754,24665,27884,23387,23146,25222,26986
167," ""37165""","Scotland, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),31745,29334,30522,(D),(D),(D),23533,20432,(D),(D),(D),(D),(D),(D),(D),(D),(D)
168," ""37167""","Stanly, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,13016,11101,10867,11867,13828,15267,16062,16114,13697,17877,16753,19053,24709,26948,28585,32269,35792,35361
169," ""37167""","Stanly, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,13016,11101,(D),(D),13828,(D),(D),(D),(D),(D),16649,17472,23741,25711,(D),(D),(D),(D)
170," ""37169""","Stokes, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,1051,1592,2410,1832,2556,3976,4271,4389,4235,7489,4494,5786,6049,6414,9022,9562,12532,17588
171," ""37169""","Stokes, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,1051,1592,2410,(D),(D),3900,(D),(D),(D),7316,4299,5567,(D),6205,8838,(D),(D),(D)
172," ""37171""","Surry, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,23433,24997,26357,29751,38313,34514,35182,35964,20965,23965,25580,29003,30768,52904,53625,52849,48658,52240
173," ""37171""","Surry, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),25731,29107,37473,33527,33859,34418,20164,23223,(D),27442,29189,51353,52557,51877,47722,51271
174," ""37173""","Swain, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,1568,1481,1268,1390,1947,1538,1089,934,760,936,842,794,731,3717,4214,1162,1222,1793
175," ""37173""","Swain, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,1568,1481,1268,1390,1947,1538,1089,934,760,936,842,794,731,3717,4214,1162,(D),(D)
176," ""37175""","Transylvania, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,5874,5734,6064,7640,9268,9646,15279,16333,13008,12337,7621,9519,(D),(D),12654,13603,12890,11862
177," ""37175""","Transylvania, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),14660,15436,12184,11688,7268,8589,7927,(D),11498,(D),(D),(D)
178," ""37177""","Tyrrell, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,(D),(D),(D),(D),(D),(D),872,(D),(D),1017,1117,1307,(D),(D),(D),(D),(D),972
179," ""37177""","Tyrrell, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,0,(D),(D),(D),(D),(D),872,(D),(D),1017,1117,(D),(D),(D),(D),(D),(D),972
180," ""37179""","Union, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,37192,48007,65497,81737,89495,102146,108391,113669,108122,110663,114554,157274,180065,223027,235833,184428,217992,214887
181," ""37179""","Union, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),43639,60965,77110,84245,95213,100854,105976,100502,102889,106319,145196,166735,207484,216428,160495,188818,179757
182," ""37181""","Vance, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,10489,8907,8057,12518,21956,18837,18861,25542,14435,12595,12800,12952,10727,(D),14457,13353,18699,19706
183," ""37181""","Vance, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7806,(D),(D),(D),(D)
184," ""37183""","Wake, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,944127,946810,992938,1006557,1104529,1251954,1411753,1485059,1411383,1549042,1629658,1756403,2003637,2190661,2176280,2355175,2392644,2488061
185," ""37183""","Wake, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,926218,927796,970271,979883,1073027,1217455,1366854,1435372,1364479,1506754,1587986,1707083,1954098,2136915,2121589,2298472,2320494,2397436
186," ""37185""","Warren, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,(D),(D),2221,2419,1764,3271,3829,3277,3517,3129,2253,2582,1966,1716,1497,2273,3269,3659
187," ""37185""","Warren, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),2221,2419,1764,3271,3829,3277,(D),(D),(D),(D),(D),(D),(D),(D),3269,3659
188," ""37187""","Washington, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,3575,1676,1376,1563,1579,1388,1551,2181,1950,2059,2020,1788,2219,1417,(D),(D),(D),1043
189," ""37187""","Washington, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1043
190," ""37189""","Watauga, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,10993,11090,9223,9684,13303,14195,16096,17597,18010,18191,18558,18065,16858,28453,35346,38714,42705,45742
191," ""37189""","Watauga, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),16051,14548,26360,(D),(D),40245,(D)
192," ""37191""","Wayne, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,29018,30798,31218,43390,53327,58972,60403,67074,66651,72513,74916,40327,37023,33433,31826,33443,42264,40601
193," ""37191""","Wayne, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,26943,28729,28625,40368,50184,55022,56460,65965,65257,71130,73352,37282,34098,30158,28461,30405,38745,36265
194," ""37193""","Wilkes, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,13244,13044,15496,18728,19854,20572,21219,21723,19160,19207,19218,18899,19545,18828,(D),24789,30312,32741
195," ""37193""","Wilkes, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
196," ""37195""","Wilson, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,47589,49526,55026,60792,62347,45507,46343,52774,45344,41498,50997,48027,50931,68190,71226,65031,73258,88571
197," ""37195""","Wilson, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),57836,59518,42365,42782,43310,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
198," ""37197""","Yadkin, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,6260,6737,6791,6999,5967,6748,5868,4616,11656,12894,20635,23944,25690,13086,12945,13636,14613,17784
199," ""37197""","Yadkin, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),20482,23361,25213,(D),(D),(D),(D),(D)
200," ""37199""","Yancey, NC",5.0,CAINC6N,1400.0,56,   Administrative and support and waste management and remediation services,Thousands of dollars,(D),1661,1502,1619,2201,3471,2898,(D),(D),3289,4009,2832,2110,3080,3324,1684,3978,2373
201," ""37199""","Yancey, NC",5.0,CAINC6N,1401.0,561,    Administrative and support services,Thousands of dollars,(D),(D),(D),(D),2201,(D),(D),2921,2829,(D),(D),(D),(D),(D),(D),(D),(D),(D)
