,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
132," ""37087""","Haywood, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0,0
133," ""37087""","Haywood, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0
134," ""37087""","Haywood, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,23507,24530,26508,27650,27344,27250,29254,31082,31421,31282,31335,33009,32525,35031,37994,39563,40531,44011
135," ""37089""","Henderson, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,(D),0,0,(D),(D),(D),(D),(D),148,3181,2334,2291,2281
136," ""37089""","Henderson, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),0,0,(D),(D),(D),(D),(D),534,632,(D)
137," ""37089""","Henderson, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,44912,48342,51293,53912,53811,58972,60573,60795,61689,61581,63126,63175,65229,71438,77223,81342,84851,90926
138," ""37091""","Hertford, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139," ""37091""","Hertford, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0
140," ""37091""","Hertford, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,9887,10793,11422,11636,11579,12622,13559,13721,13977,13854,12128,12156,12926,12689,15021,16356,16287,(D)
141," ""37093""","Hoke, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142," ""37093""","Hoke, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D)
143," ""37093""","Hoke, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,9398,10849,12418,13262,12881,13627,14879,16191,16932,24084,(D),(D),18938,19751,20167,20380,21650,23140
144," ""37095""","Hyde, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145," ""37095""","Hyde, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146," ""37095""","Hyde, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,(D),(D),(D),1547,1517,1576,1652,1928,1918,(D),1920,(D),(D),(D),2923,3040,1986,(D)
147," ""37097""","Iredell, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,711,(D),(D),(D),(D),(D),(D),(D),(D),(D),21993,22023,22212,21765,(D),(D),22647,(D)
148," ""37097""","Iredell, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),666,1499,2441,2803,5154
149," ""37097""","Iredell, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,65509,67583,78785,84735,90448,93266,96171,103895,95225,96141,95905,99075,101843,109071,116835,121164,125716,136031
150," ""37099""","Jackson, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151," ""37099""","Jackson, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
152," ""37099""","Jackson, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,14141,15179,17002,17863,18278,19581,19811,21433,21894,19086,18864,19661,21168,23023,23358,26716,28238,29282
153," ""37101""","Johnston, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
154," ""37101""","Johnston, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0,(D),(D)
155," ""37101""","Johnston, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,49500,53786,58411,65543,67019,72554,76827,80556,80959,80997,80707,84765,87847,93732,97923,102207,105809,113253
156," ""37103""","Jones, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157," ""37103""","Jones, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158," ""37103""","Jones, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,2584,2751,3303,3621,3373,3369,3482,3672,3509,3726,4305,3684,(D),3695,(D),3830,4110,4557
159," ""37105""","Lee, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0
160," ""37105""","Lee, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,(D),(D),0,0,0,0,0,0
161," ""37105""","Lee, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,22230,23501,25072,26918,26776,27187,28629,28295,28041,27618,28558,30769,32271,33600,35673,35741,36588,38871
162," ""37107""","Lenoir, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),0,0,0,(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),(D),(D)
163," ""37107""","Lenoir, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164," ""37107""","Lenoir, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,31855,32722,35142,37367,36934,36256,37248,39105,37928,36935,37022,38564,39109,41209,42512,42392,42810,44617
165," ""37109""","Lincoln, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,(D),(D),0,0,(D),(D),(D),(D),160,(D),(D),(D),263,216,163,125
166," ""37109""","Lincoln, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),0,(D),0,0,(D),(D),(D)
167," ""37109""","Lincoln, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,(D),28099,30077,32408,31345,33816,36831,39119,37135,36834,36772,38898,39712,42843,46462,47919,48864,51537
168," ""37111""","McDowell, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),306,243,178,148,20,(D)
169," ""37111""","McDowell, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170," ""37111""","McDowell, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,14350,15693,16751,18728,18440,19133,20251,21582,21868,22308,21854,22173,22133,23692,25929,25844,25783,26562
171," ""37113""","Macon, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172," ""37113""","Macon, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),(D),(D)
173," ""37113""","Macon, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,20161,21196,22983,23231,23163,24121,24963,25842,25334,20920,21419,21843,21618,23131,24403,27796,28343,30925
174," ""37115""","Madison, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0
175," ""37115""","Madison, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176," ""37115""","Madison, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,5340,5907,6360,6567,6568,6851,7415,7798,8904,8297,8589,9005,9222,10114,10326,10607,11480,12311
177," ""37117""","Martin, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178," ""37117""","Martin, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,(D),(D),0,0,0,0,0,0
179," ""37117""","Martin, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,10603,11319,13047,13355,13282,13328,13279,9058,8880,8886,8755,9044,9070,9360,9849,10702,11184,11494
180," ""37119""","Mecklenburg, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),19821,(D),18836,18134,(D),(D),21545,26326,(D),(D),(D),6219,(D),(D)
181," ""37119""","Mecklenburg, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,10877,4677,4909,(D),(D),8335,31420,49956,55496,50560,58796,55870,59530,73206,74039,47655,52066,56233
182," ""37119""","Mecklenburg, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,651927,694730,715741,733106,730636,763233,833187,827627,756576,758850,816832,946469,1024707,1035926,1094837,1178377,1232508,1334768
183," ""37121""","Mitchell, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184," ""37121""","Mitchell, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
185," ""37121""","Mitchell, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,6738,7174,7151,6417,6114,6449,6613,7142,7981,7958,9068,9021,8560,9048,9452,8642,12663,10441
186," ""37123""","Montgomery, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
187," ""37123""","Montgomery, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D)
188," ""37123""","Montgomery, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,7493,8494,10653,11483,11473,12258,12460,12745,12233,(D),(D),14463,15490,16315,17350,18731,18434,18554
189," ""37125""","Moore, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),26,51,(D),0,0
190," ""37125""","Moore, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),309,(D),399,(D),(D),(D),(D),(D),(D)
191," ""37125""","Moore, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,37980,42166,46257,47020,48364,50337,53412,55961,56250,52842,53659,57134,64192,71397,72266,74145,78324,84500
192," ""37127""","Nash, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0
193," ""37127""","Nash, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
194," ""37127""","Nash, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,44397,46013,48113,49816,50960,55662,58262,58549,59212,59801,58253,58094,57879,59547,61472,60239,60400,64669
195," ""37129""","New Hanover, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),232115,232571,212253,183644
196," ""37129""","New Hanover, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),369,449,447,472,458,433,397,1312,1433,1012
197," ""37129""","New Hanover, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,112132,118840,123805,132017,133861,138049,149134,155952,154031,148454,146728,152608,159539,171870,186890,198280,208547,225133
198," ""37131""","Northampton, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199," ""37131""","Northampton, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0,0,0,0
200," ""37131""","Northampton, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,8542,9215,9930,10425,9724,10164,10674,11500,11565,11843,11929,11548,11295,11946,12712,12449,12702,13266
201," ""37133""","Onslow, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),696,1156,1923,1348,2018
202," ""37133""","Onslow, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
203," ""37133""","Onslow, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,48610,55134,54232,59282,59878,61035,65344,70131,71238,81179,79637,83478,85517,92423,94520,96270,96608,101424
204," ""37135""","Orange, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,(D),(D)
205," ""37135""","Orange, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),3478,4788,(D),6913,(D),14550,20238,27648,41725,54160,64350,27051
206," ""37135""","Orange, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,76485,81126,78119,79685,85209,89260,98479,102769,108099,105580,107008,114756,116822,129493,139102,152459,150493,159701
207," ""37137""","Pamlico, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),451,(D),(D),(D),(D),(D),(D)
208," ""37137""","Pamlico, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0
209," ""37137""","Pamlico, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,8405,9371,9264,10188,10220,10216,10640,17267,11286,10527,14616,12860,10923,10446,8859,8124,8122,8538
210," ""37139""","Pasquotank, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,1992,(D),(D),(D),(D),0,0,0,0,0,0,0,0
211," ""37139""","Pasquotank, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0
212," ""37139""","Pasquotank, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,17113,18217,20226,21945,22374,22748,23720,24477,24187,23921,24531,26169,26790,30283,34739,33876,32056,33528
213," ""37141""","Pender, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),489,(D),376,406,808,1080,(D),(D)
214," ""37141""","Pender, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,(D),252,(D),(D),(D),342
215," ""37141""","Pender, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,12057,13884,15316,16076,16436,17889,19216,19152,19622,20003,20468,22773,24849,26367,28726,30424,34433,35638
216," ""37143""","Perquimans, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217," ""37143""","Perquimans, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218," ""37143""","Perquimans, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,3252,3501,3720,4028,4081,4516,4874,5234,5162,(D),(D),(D),5344,5837,6080,6135,6252,6521
219," ""37145""","Person, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220," ""37145""","Person, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221," ""37145""","Person, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,10534,12220,12885,13168,13377,13905,14634,16299,15740,16386,16326,19943,19632,22752,24273,25352,29089,25653
222," ""37147""","Pitt, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
223," ""37147""","Pitt, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,(D),(D),(D)
224," ""37147""","Pitt, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,60329,62557,65289,68752,72006,73226,77355,83426,85070,84743,86241,89384,90485,99118,101814,106593,109144,114137
225," ""37149""","Polk, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D)
226," ""37149""","Polk, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
227," ""37149""","Polk, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,6834,7184,7617,7950,7950,8170,8650,9431,9312,9004,8956,9557,10856,11047,11271,10878,11759,12648
228," ""37151""","Randolph, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),8980,(D),(D),431,414,(D),(D),(D),(D),(D),(D),(D),0,0,0
229," ""37151""","Randolph, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D)
230," ""37151""","Randolph, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,56904,57929,62364,63627,62421,66985,72626,71323,69045,69399,69133,75436,76938,77705,80446,83482,86288,90030
231," ""37153""","Richmond, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232," ""37153""","Richmond, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233," ""37153""","Richmond, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,17403,18794,20006,20461,20118,21190,22190,22942,21990,22093,22196,22378,22287,22861,23643,23699,24499,25926
234," ""37155""","Robeson, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0
235," ""37155""","Robeson, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0
236," ""37155""","Robeson, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,35357,40336,43532,42285,42718,47484,49909,48255,48741,46904,46603,48876,48888,51862,53574,54245,55396,56608
237," ""37157""","Rockingham, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
238," ""37157""","Rockingham, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
239," ""37157""","Rockingham, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,33871,37733,40360,41212,39262,40832,42153,43705,42911,43339,43272,44898,46021,47790,49148,49182,49122,51286
240," ""37159""","Rowan, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),934,1169,941,964,1042,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
241," ""37159""","Rowan, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),0,(D),(D),(D),(D),0,0,0,0
242," ""37159""","Rowan, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,56772,73935,79734,82985,69028,69701,73722,76359,68260,66710,67218,74431,74933,78751,82744,81513,81441,85487
243," ""37161""","Rutherford, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0
244," ""37161""","Rutherford, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D)
245," ""37161""","Rutherford, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,20384,21848,24721,24189,23046,23751,24688,28143,29758,30579,30321,30647,30140,30923,31669,32302,33925,34677
246," ""37163""","Sampson, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247," ""37163""","Sampson, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),0,0,0,0,0,0,(D),(D)
248," ""37163""","Sampson, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,25521,25001,28251,29591,30178,31727,34046,31790,30586,30847,31448,32068,32254,34012,33098,33841,34759,36785
249," ""37165""","Scotland, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
250," ""37165""","Scotland, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,(D),(D)
251," ""37165""","Scotland, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,14747,18213,14184,14095,13629,13630,14018,13821,14455,13523,12916,13303,13104,13897,14281,14383,14600,14935
252," ""37167""","Stanly, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1299
253," ""37167""","Stanly, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0
254," ""37167""","Stanly, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,24440,25699,28509,30149,30118,31053,31755,33069,32272,31961,32000,33982,34434,37005,37966,37352,38432,40002
255," ""37169""","Stokes, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256," ""37169""","Stokes, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,(D),(D),17,(D),(D),(D),(D),0,0
257," ""37169""","Stokes, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,16845,18015,18238,19270,18992,20009,21292,22284,21559,21659,21374,22757,22817,24337,25156,22014,22177,(D)
258," ""37171""","Surry, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
259," ""37171""","Surry, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),325,397,282,(D),(D),(D)
260," ""37171""","Surry, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,35727,38034,37150,38981,38962,41751,48542,49730,51472,49722,48367,50014,51111,54088,55411,54525,56520,59470
261," ""37173""","Swain, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
262," ""37173""","Swain, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263," ""37173""","Swain, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,6279,6573,7240,7264,7399,7216,8259,8351,7933,7732,7990,8260,9673,10534,10959,10963,11226,11728
264," ""37175""","Transylvania, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0
